"","Shew_HL_HO2","C_lim_CC","Lactate_CC","FC.HLHO.div.C_Lim","FC.HLHO.div.lact","FC.C_lim.div.lac","W3181","X","Genome.count","PMID","Product.Descriptor","GENE","Alias","Role","Regulated.by","Essentiality.Class.in.MR.1","FIG.Function","FIG.Subsystem","CAZY","family","Merops.family","cofactor..organic.","cofactor..inorganic","substrate","Transport.Family","EC.NUMBER","evolution","Genome.count.1","Localization","Group.ID"
"3695",64.2018569740719,136.920525289549,76.9907485531784,0.468898704838465,0.833890541143744,1.77840231277887,"W3181_3695",NA,22,"","T2aSS secretion system inner membrane platform protein GspM","gspM","","T2aSS","","Dispensable","General secretion pathway protein M","General Secretion Pathway","","","","","","","3.A.15.1","","core",1,"IM 1 TM","Shw00144"
"3696",75.3673973173888,129.714181853257,114.810765386319,0.581026655995489,0.656448871007786,1.12980852811834,"W3181_3696",NA,22,"","T2aSSsecretion system inner membrane platform protein GspL","gspL","","T2aSS","","New Essential","General secretion pathway protein L","General Secretion Pathway","","","","","","","3.A.15.1","","core",1,"IM 1 TM","Shw00143"
"3697",49.3144698496494,61.6542716216099,58.0807401366083,0.799854877084699,0.849067517625632,1.06152696189127,"W3181_3697",NA,22,"","T2aSS secretion system pseudopilus protein GspK","gspK","","T2aSS","","Dispensable","General secretion pathway protein K","General Secretion Pathway","","","","","","","","","core",1,"IM 1 TM | surface structure","Shw00142"
"3698",98.6289396992989,95.2838743243062,118.862910047012,1.03510631152138,0.829770528588686,0.801628315229871,"W3181_3698",NA,22,"","T2aSS secretion system protein GspJ","gspJ","","T2aSS","","Dispensable","General secretion pathway protein J","General Secretion Pathway","","","","","","","","","core",1,"IM 1 TM | surface structure","Shw00141"
"3699",98.6289396992989,102.490217760598,128.317914255297,0.962325398992529,0.768629542271625,0.798721038721739,"W3181_3699",NA,22,"","T2aSS secretion system pseudopilus protein GspI","gspI","","T2aSS","","Unknown","General secretion pathway protein I","General Secretion Pathway","","","","","","","","","core",1,"IM 1 TM | surface structure","Shw00140"
"3700",92.115707832364,101.689512934344,104.005046291136,0.905852581788243,0.885684984693045,0.977736336462844,"W3181_3700",NA,22,"","T2aSS secretion system pseudopilus protein GspH","gspH","","T2aSS","","Dispensable","General secretion pathway protein H","General Secretion Pathway","","","","","","","","","core",1,"IM 1 TM | surface structure","Shw00139"
"3701",132.125560729249,316.278406370596,114.810765386319,0.417750810892959,1.150811601026,2.75478005312806,"W3181_3701",NA,22,"","T2aSS secretion system pseudopilus protein GspG","gspG","","T2aSS","","Dispensable","General secretion pathway protein G","General Secretion Pathway","","","","","","","","","core",1,"IM 1 TM | surface structure","Shw00138"
"3702",75.3673973173888,97.6859888030702,87.7964676483614,0.77152719894483,0.858433139010182,1.11264144696935,"W3181_3702",NA,22,"","T2aSS secretion system inner membrane platform protein GspF","gspF","","T2aSS","","Dispensable","General secretion pathway protein F","General Secretion Pathway","","","","","","","3.A.15.1","","core",1,"IM 3 TM","Shw00137"
"3703",121.890482081209,153.735326640897,190.450799052599,0.792859290993844,0.640010347488985,0.807218071048567,"W3181_3703",NA,22,"","T2aSS secretion system assembly ATPase GspE","gspE","","T2aSS","","Dispensable","General secretion pathway protein E","General Secretion Pathway","","","","ATP","","","3.A.15.1","","core",1,"cyt-IM assoc","Shw00136"
"3704",71.6455505362831,178.557176254792,109.407905838727,0.401247107727826,0.65484802023258,1.63203175205633,"W3181_3704",NA,22,"","T2aSS secretion system secretin GspD","gspD","","T2aSS - secretin","","Dispensable","General secretion pathway protein D","General Secretion Pathway","","","","","","","1.B.22","","core",1,"OM","Shw00135"
"3705",37.2184678110562,81.6718922779767,51.327165702119,0.455707181172933,0.725122209690212,1.59120206932847,"W3181_3705",NA,22,"","T2aSS secretion system protein GspC","gspC","","T2aSS","","Dispensable","General secretion pathway protein C","General Secretion Pathway","","","","","","","3.A.15.1","","core",1,"IM 1 TM","Shw00134"
"3706",9.30461695276404,120.906428764456,31.066442398651,0.076957172979535,0.299506999654653,3.89186593086391,"W3181_3706",NA,22,"","heat shock protein HslR","hslR","","Heat shock dnaK gene cluster extended","","Dispensable","Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)","CBSS-584.1.peg.3382; <br>Cell division-ribosomal stress proteins cluster; <br>Heat shock dnaK gene cluster extended","","","","","","","","","core",1,"cyt","Shw00133"
"3707",19.5396956008045,75.2662536679394,37.8200168331403,0.259607654806495,0.516649574404276,1.99011687382398,"W3181_3707",NA,22,"","redox regulated chaperone HslO","hslO","","","","Dispensable","33 kDa chaperonin (Heat shock protein 33) (HSP33)","CBSS-584.1.peg.3382","","","","","","","","","core",1,"cyt","Shw00132"
"3708",16.7483105149753,28.8253737451683,14.8578637558765,0.581026655995489,1.12723543506388,1.94007525030423,"W3181_3708",NA,21,"","phosphoenolpyruvate carboxykinase PckA","pckA","","Pyruvate metabolism I: anaplerotic reactions PEP","","Dispensable","Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)","CBSS-584.1.peg.3382; <br>Pyruvate metabolism I: anaplerotic reactions PEP; <br>Serine-glyoxylate cycle","","","","ATP","Mg Ca","","","4.1.1.49","no SVI",1,"cyt","Shw00131"
"3709",5.58277017165843,12.0105723938201,6.75357443448934,0.464821324796391,0.826639319046842,1.77840231277887,"W3181_3709",NA,4,"","hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","",1,"cyt","Shw05407"
"3710",16.7483105149753,37.6331268339697,17.5592935296723,0.445041693953991,0.953814598900202,2.14320278719505,"W3181_3710",NA,3,"","hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","",1,"cyt","Shw04684"
"3711",6.51323186693483,7.20634343629207,5.40285954759147,0.903819242659649,1.20551567360998,1.33380173458415,"W3181_3711",NA,5,"","hypothetical protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","mobile - plasmid",1,"cyt","Shw05737"
"3712",0.930461695276404,0,1.35071488689787,7.56472922988947,0.688866099205702,0.0910628891360553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713",0,25.6225544401496,0,0.00480045813883661,1,208.313450732923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3714",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3715",40.9403145921618,8.80775308880141,21.6114381903659,4.64821324796391,1.89438177281568,0.407550530011825,"W3181_3715",NA,22,"","repair of iron centers (RIC) protein DnrN","dnrN","","Nitrosative stress","","Dispensable","Nitric oxide-dependent regulator DnrN or NorA","Nitrosative stress","","","","","Fe-Fe","","","","core",1,"cyt","Shw07887"
"3716",21.4006189913573,6.40563861003739,16.2085786427744,3.34090327197406,1.32032669014426,0.395200513950861,"W3181_3716",NA,14,"","ATPase family protein associated with various cellular activities","","","","","Dispensable","Protein of unknown function DUF467","","","","","ATP","","","","","",1,"cyt","Shw06866a"
"3717",28.8443125535685,11.2098675675654,17.5592935296723,2.57311804798002,1.6426806981059,0.638400830228314,"W3181_3717",NA,15,"","nickel uptake transporter HupE","hupE","","Nickel homeostasis","Fnr","Dispensable","HupE-UreJ family metal transporter","Transport of Nickel and Cobalt","","","","","","","2.A.99.1","","",1,"IM 6 TM","Shw06910"
"3718",38.1489295063326,32.8288978764416,14.8578637558765,1.16205331199098,2.56759182431216,2.20953014617981,"W3181_3718",NA,22,"","HAD-superfamily hydrolase subfamily IA variant 1 family protein","","","","","Unknown","2-haloalkanoic acid dehalogenase (EC 3.8.1.2)","CBSS-323850.3.peg.3269","","","","","","","","","core",1,"cyt","Shw07886"
"3719",101.420324785128,56.0493378378272,41.8721614938339,1.80948301438595,2.42214209075553,1.33858238596259,"W3181_3719",NA,22,"","tyrosine recombinase XerC","xerC","","DNA mobillization","","Dispensable Unclear In Ecoli","Tyrosine recombinase XerC","CBSS-323850.3.peg.3269","","","","","","","","","core",1,"cyt","Shw07885"
"3720",178.64864549307,69.6613198841566,90.4978974221571,2.5645314471525,1.974064045485,0.769756224934139,"W3181_3720",NA,22,"","protein of unknown function DUF484","","","","","Dispensable","Protein of unknown function DUF484","CBSS-323850.3.peg.3269","","","","","","","","","core",1,"cyt","Shw07884"
"3721",151.665256330054,108.095151544381,82.3936081007699,1.40307177670022,1.84074056017261,1.31193613237786,"W3181_3721",NA,22,"","diaminopimelate epimerase DapF","dapF","","aa biosynthesis - lysine","","Expected Essential","Diaminopimelate epimerase (EC 5.1.1.7)","CBSS-323850.3.peg.3269; <br>CBSS-84588.1.peg.1247; <br>Lysine Biosynthesis DAP Pathway","","","","","","","","5.1.1.7","core",1,"cyt","Shw07883"
"3722",195.396956008045,74.4655488416847,72.9386038924848,2.62399134965705,2.67892371913328,1.02093466103972,"W3181_3722",NA,22,"","diaminopimelate decarboxylase LysA","lysA","","aa biosynthesis - lysine","","Dispensable","Diaminopimelate decarboxylase (EC 4.1.1.20)","CBSS-323850.3.peg.3269; <br>Lysine Biosynthesis DAP Pathway","","","","pyridoxyl phosphate (PLP)","","","","4.1.1.20","core",1,"cyt","Shw07882"
"3723",93.0461695276404,32.8288978764416,27.0142977379573,2.8342763707097,3.44433049602851,1.2152415803989,"W3181_3723",NA,22,"","putative lipoprotein","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"LP-OM","Shw07881"
"3724",77.2283207079415,156.137441119661,83.7443229876678,0.49461756356539,0.922191713452794,1.86445403759075,"W3181_3724",NA,22,"","iron donor for FeS cluster assembly CyaY","cyaY","","Cofactor synth - FeS","","Dispensable","Frataxin homolog CyaY facilitates iron supply for heme A synthesis or Fe-S cluster assembly","Biogenesis of cytochrome c oxidases","","","","","","","","","core",1,"cyt","Shw07880"
"3725",63.2713952787955,38.4338316602243,51.327165702119,1.64624219198722,1.23270775647336,0.748800973801631,"W3181_3725",NA,21,"","adenylate cyclase CyaA","cyaA","","cAMP signaling","","Dispensable","Adenylate cyclase (EC 4.6.1.1)","cAMP signaling in bacteria","","","","","","","","4.6.1.1","no Sden",1,"cyt","Shw07267"
"3726",127.473252252867,121.70713359071,104.005046291136,1.04737699830766,1.22564487780755,1.17020411923112,"W3181_3726",NA,22,"","hydroxymethylbilane synthase HemC","hemC","","Cofactor synth - heme siroheme","","Expected Essential","Porphobilinogen deaminase (EC 2.5.1.61)","CPO analysis; <br>Experimental tye; <br>Heme and Siroheme Biosynthesis","","","","","","","","2.5.1.61","core",1,"cyt","Shw07879"
"3727",52.1058549354786,92.8817598455422,70.2371741186891,0.56099125406461,0.741855799144602,1.32240171975865,"W3181_3727",NA,22,"","uroporphyrinogen-III synthase HemD","hemD","","Cofactor synth - heme siroheme","","Expected Essential","Uroporphyrinogen-III synthase (EC 4.2.1.75)","CPO analysis; <br>Experimental tye; <br>Heme and Siroheme Biosynthesis","","","","","","","","4.2.1.75","core",1,"cyt","Shw07878"
"3728",37.2184678110562,20.0176206563668,40.521446606936,1.85928529918556,0.918488132274269,0.494000642438576,"W3181_3728",NA,22,"","uroporphyrin-III C-methyltransferase HemX","hemX","","heme biosynthesis","","Dispensable","Homolog of E. coli HemX protein","","","","","","","","","2.1.1.107","core",1,"IM 1 TM","Shw07877"
"3729",34.427082725227,40.8359461389884,33.7678721724467,0.843058285169925,1.01952182682444,1.20931357268963,"W3181_3729",NA,22,"","protoheme synthesis protein HemY","hemY","","heme biosynthesis","","Dispensable","Homolog of E. coli HemY protein","Experimental tye","","","","FAD","","","","","core",1,"IM 2 TM","Shw07876"
"3730",54.8972400213079,200.976911389923,129.668629142195,0.273151973734931,0.423365623470171,1.54992701565103,"W3181_3730",NA,22,"","biofilm-promoting protein BpfA","bpfA","","toxin - rtx family","","Dispensable","RTX toxin putative","","","","","","Ca","","","","core",1,"extra","Shw07875a"
"3731",10.2350786480404,8.80775308880141,22.9621530772637,1.16205331199098,0.445736887721336,0.383576969422894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732",0,0,0,1,1,1,"W3181_3732",NA,1,"","IS10A transposase TnpA_IS10A","tnpA_IS10A","","DNA mobilization - IS element- interrupts W3181_3731","","","ISSod3 transposase","","","","","","","","","","mobile - IS10A",1,"cyt","tnpa_IS10a"
"3733",1.86092339055281,0,2.70142977379574,15.1294584597789,0.688866099205702,0.0455314445680277,"W3181_3733",NA,22,"","type I protein secretion system MFP component AggB","aggB","","secretion T1SS secretion - BpfA","","Dispensable","ABC-type protease exporter membrane fusion protein (MFP) family component PrtE/AprE","CBSS-323850.3.peg.3284","","","","","","RTX family proteins (huge)","8.A.1","","core",1,"IM 1 TM","Shw07873"
"3734",3.72184678110562,4.80422895752804,6.75357443448934,0.774702207993985,0.551092879364561,0.711360925111549,"W3181_3734",NA,22,"","type I protein secretion system secretin component AggA","aggA","","secretion T1SS secretion - BpfA","","Dispensable","Agglutination protein","CBSS-323850.3.peg.3284","","","","","","RTX family proteins (huge)","1.B.17","","core",1,"OM","Shw07872"
"3735",20.4701572960809,56.0493378378272,31.066442398651,0.365216755197164,0.658915399240236,1.80417625934089,"W3181_3735",NA,22,"","Pal-like T1SS-linked outer membrane lipoprotein","","","secretion T1SS secretion - BpfA","","Unknown","FIGfam020323","CBSS-323850.3.peg.3284","","","","","","RTX family proteins (huge)","3.A.1.109","","core",1,"LP-OM","Shw07871"
"3736",16.7483105149753,9.60845791505609,27.0142977379573,1.74307996798647,0.619979489285131,0.355680462555775,"W3181_3736",NA,22,"","T1SS associated periplasmic transglutaminase-like cysteine proteinase","","","secretion T1SS secretion - BpfA","","Dispensable","FIGfam010717","CBSS-323850.3.peg.3284","","","","","","","","","core",1,"peri","Shw07870"
"3737",23.2615423819101,3.2028193050187,25.6635828510595,7.26283319994361,0.906402762112765,0.124800162300272,"W3181_3737",NA,22,"","bifunctional diguanylate cyclase/phosphodiesterase LasD-like","","","Sensory transduction - T1SS secretion","","Dispensable","GGDEF and EAL domain proteins","CBSS-323850.3.peg.3284","","","","","","","","","core",1,"IM 2 TM","Shw07869"
"R0119",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id129",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0120",0.930461695276404,0,0,7.56472922988947,7.56472922988947,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id130",0.930461695276404,0,0,7.56472922988947,7.56472922988947,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0121",2.79138508582921,0,0,22.6941876896684,22.6941876896684,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id131",2.79138508582921,0,0,22.6941876896684,22.6941876896684,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0122",2820.22939838278,2126.67201853241,2201.66526564352,1.32612333909814,1.28095285073158,0.965937943300754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id132",2820.22939838278,2126.67201853241,2201.66526564352,1.32612333909814,1.28095285073158,0.965937943300754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3738",59.5495484976899,76.8676633204487,270.142977379573,0.774702207993985,0.220437151745824,0.28454437004462,"W3181_3738",NA,22,"","bifunctional diguanylate cyclase/phosphodiesterase with GAF sensory domain","","","Sensory transduction","","Dispensable","GAF domain/GGDEF domain/EAL domain protein","CBSS-323850.3.peg.3284","","","","","","","","2.7.7.65","core",1,"cyt","Shw07868"
"3739",30.7052359441213,39.234536486479,29.7157275117531,0.782607332565352,1.03329914880855,1.32032898979038,"W3181_3739",NA,22,"","ATP-dependent DNA helicase Rep","rep","","DNA repair","","Expected Essential","ATP-dependent DNA helicase Rep","DNA repair bacterial UvrD and related helicases","","","","ATP","","","","3.6.1.-","core",1,"cyt","Shw07867"
"3740",59.5495484976899,93.6824646717969,86.4457527614635,0.635653093738655,0.688866099205702,1.08371390934963,"W3181_3740",NA,22,"","protein of unknown function DUF526","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"cyt","Shw07866"
"3741",7.44369356221123,9.60845791505609,5.40285954759147,0.774702207993985,1.3777321984114,1.77840231277887,"W3181_3741",NA,11,"","hypothetical membrane protein","","","","","New Essential","hypothetical protein","","","","","","","","","","",1,"IM 3 TM","Shw06722"
"3742",30.7052359441213,13.6119820463295,27.0142977379573,2.25575054680602,1.13662906368941,0.503880655287347,"W3181_3742",NA,13,"","heme-copper-containing inner membrane protein NnrS","nnrS","","Nitrosative stress","","","NnrS protein involved in response to NO","Denitrification; <br>Nitrosative stress; <br>Oxidative stress","","","","","Cu","","","","mobile",1,"IM 12 TM","Shw06780a"
"3743",24.1920040771865,31.2274882239323,25.6635828510595,0.774702207993985,0.942658872597276,1.21680158242765,"W3181_3743",NA,11,"","ammonia-forming nitrite reductase NrfA","nrfA","","Electron transfer - nitrite","","","Cytochrome c552 precursor (EC 1.7.2.2)","Nitrate and nitrite ammonification; <br>Soluble cytochromes and functionally related electron carriers","","","","heme c","","","","","mobile",1,"peri","Shw06614a"
"3744",10.2350786480404,6.40563861003739,2.70142977379574,1.59782330398759,3.78876354563136,2.37120308370516,"W3181_3744",NA,15,"","membrane protein CreD","creD","","","","Dispensable","Inner membrane protein CreD-like protein","Tolerance to colicin E2","","","","","","","","","",1,"IM 7 TM","Shw06911"
"3745",25.1224657724629,37.6331268339697,14.8578637558765,0.667562540930987,1.69085315259581,2.53287602123052,"W3181_3745",NA,19,"","phosphatidylglycerophosphatase B PgpB","pgpB","","Glycerolipid and Glycerophospholipid Metabolism","","Dispensable","Phosphatidylglycerophosphatase B (EC 3.1.3.27)","Glycerolipid and Glycerophospholipid Metabolism in Bacteria","","","","","","","","3.1.3.27","",1,"IM 4 TM","Shw07097"
"3746",4.65230847638202,7.20634343629207,9.45500420828507,0.645585173328321,0.492047213718358,0.762172419762374,"W3181_3746",NA,9,"","putative transport protein with Tim44-like domain","","","Transport - TIM44 interacts with negatively charged phospholipids","","Dispensable","hypothetical protein","","","","","","","","","","",1,"IM 3 TM","Shw06521"
"3747",11.1655403433169,71.262729536666,28.3650126248552,0.156681345436986,0.393637770974687,2.5123461244019,"W3181_3747",NA,1,"","hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","W3181 only",1,"cyt","W3181_3747"
"3748",58.6190868024135,92.8817598455422,32.4171572855488,0.631115160822686,1.80827351041497,2.86520372614374,"W3181_3748",NA,3,"","conserved hypothetical protein","","","","","","","","","","","","","","","","",1,"cyt","Shw04780"
"3749",78.158782403218,116.102199806928,36.4693019462424,0.673189504877532,2.14313897530663,3.18355969571527,"W3181_3749",NA,3,"","hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","",1,"cyt","Shw04781"
"3750",79.0892440984944,112.098675675654,22.9621530772637,0.705532367994522,3.44433049602851,4.88188870174593,"W3181_3750",NA,21,"","serine-pyruvate aminotransferase AgxT","agxT","","Pyruvate Alanine Serine Interconversions","","Dispensable","Serine--pyruvate aminotransferase (EC 2.6.1.51) / L-alanine:glyoxylate aminotransferase (EC 2.6.1.44)","Pyruvate Alanine Serine Interconversions; <br>Serine-glyoxylate cycle","","","","pyridoxyl phosphate (PLP)","","","","2.6.1.51","core? (check Sben)",1,"cyt","Shw07293"
"3751",689.472116199816,851.949935134973,240.42724986782,0.809287127993717,2.86769539051362,3.54348325991895,"W3181_3751",NA,22,"","threonine dehydratase IlvA","ilvA","","Branched-Chain Amino Acid Biosynthesis","ArgR","Dispensable","Threonine dehydratase biosynthetic (EC 4.3.1.19)","Branched-Chain Amino Acid Biosynthesis","","","","pyridoxyl phsophate (PLP)","","","","4.3.1.19","core",1,"cyt","Shw07865"
"3752",560.137940556395,835.93583860988,210.711522356067,0.670072886799395,2.65831661360149,3.96720515927595,"W3181_3752",NA,22,"","dihydroxy-acid dehydratase IlvD","ilvD","","Branched-Chain Amino Acid Biosynthesis","ArgR","Dispensable","Dihydroxy-acid dehydratase (EC 4.2.1.9)","Branched-Chain Amino Acid Biosynthesis","","","","","4Fe-4S","","","4.2.1.9","core",1,"cyt","Shw07864"
"3753",536.876398174485,963.247905984373,306.612279325816,0.557360566100411,1.75099444599863,3.14158294019528,"W3181_3753",NA,22,"","acetolactate synthase II small subunit IlvM","ilvM","","Branched-Chain Amino Acid Biosynthesis","ArgR","Dispensable","Acetolactate synthase small subunit (EC 2.2.1.6)","Branched-Chain Amino Acid Biosynthesis","","","","","","","","2.2.1.6","core",1,"cyt","Shw07863"
"3754",431.734226608252,688.60615057902,226.920100998842,0.626968298562574,1.90258255971098,3.03457537497982,"W3181_3754",NA,22,"","acetolactate synthase II large subunit IlvG","ilvG","","Branched-Chain Amino Acid Biosynthesis","ArgR","Dispensable","Acetolactate synthase large subunit (EC 2.2.1.6)","Branched-Chain Amino Acid Biosynthesis","","","","thiamin (TPP)","","","","2.2.1.6","core",1,"cyt","Shw07862"
"3755",693.193962980921,427.576377219996,244.479394528514,1.62121669931326,2.83538808789087,1.7489260313516,"W3181_3755",NA,22,"","ketol-acid reductoisomerase IlvC","ilvC","","Branched-Chain Amino Acid Biosynthesis","IlvY","Dispensable","Ketol-acid reductoisomerase (EC 1.1.1.86)","Branched-Chain Amino Acid Biosynthesis; <br>Coenzyme A Biosynthesis","","","","NADPH","","","","1.1.1.86","core",1,"cyt","Shw07861"
"3756",11.1655403433169,11.2098675675654,17.5592935296723,0.996045695992267,0.635876399266801,0.638400830228314,"W3181_3756",NA,22,"","acetohydroxybutyrate/acetolactate-responsive transcriptional regulator of branched-chain amino acid biosynthesis IlvY","ilvY","","Branched-Chain Amino Acid Biosynthesis","IlvY","Dispensable","HTH-type transcriptional regulator IlvY","Alanine biosynthesis","","LysR","","","","","","","core",1,"cyt","Shw07860"
"3757",75.3673973173888,83.2733019304861,79.6921783269742,0.905060752608358,0.945731424333251,1.04493695214126,"W3181_3757",NA,18,"","hemolysin HlyA","hlyA","","virulence","","Dispensable","Putative hemolysin","","","","","","","","9.A.40","","",1,"IM 4 TM","Shw07058"
"3758",40.9403145921618,66.4585005791379,49.9764508152211,0.61602826177835,0.819192117974348,1.32979632396979,"W3181_3758",NA,7,"","protein of unknown function UPF0153","","","","","Dispensable","hypothetical protein","","","","","","Zn?","","","","is this junk?",1,"cyt","Shw06229"
"3759",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3760",57.6886251071371,31.2274882239323,21.6114381903659,1.84736680367796,2.66935613442209,1.44495187913283,"W3181_3760",NA,22,"","5' nucleotide phosphatase YjjG","yjjG","","Housecleaning nucleoside triphosphate pyrophosphatase","","Unknown","5-prime-nucleotidase YjjG (EC 3.1.3.5)","Housecleaning nucleoside triphosphate pyrophosphatases","","","","","","","","3.1.3.5","core",1,"cyt","Shw00312"
"3761",11.1655403433169,18.4162110038575,8.1042893213872,0.606288684517032,1.3777321984114,2.27240295521745,"W3181_3761",NA,13,"","transcriptional regulator LysR family","","","1CP - galactose utilization","","Unknown","FIG032225: Transcriptional regulator LysR family","","","LysR","","","","","","","",1,"cyt","Shw00309"
"3762",53.036316630755,28.8253737451683,85.0950378745656,1.83991774398572,0.623259804043254,0.338743297672166,"W3181_3762",NA,4,"","hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","",1,"cyt","Shw05445"
"3763",35.3575444205034,36.832422007715,40.521446606936,0.959957083818634,0.872563725660555,0.90896118208698,"W3181_3763",NA,5,"","protein of unknown function DUF2075","","","","","","hypothetical protein","","","","","","","","","","PV4 inverted",1,"cyt","Shw05726"
"3764",22.3310806866337,14.4126868725841,17.5592935296723,1.54940441598797,1.2717527985336,0.820801067436403,"W3181_3764",NA,5,"","toxin-antitoxin system antidote transcriptional repressor Xre family","","","toxin-antitoxin","","","MunI regulatory protein","","","","","","","","","","PV4 inverted",1,"cyt","Shw05725"
"3765",4.65230847638202,0,5.40285954759147,37.8236461494473,0.861082624007127,0.0227657222840138,"W3181_3765",NA,15,"","Fic family protein","","","","","Dispensable","Fic family protein","","","","","","","","","","",1,"cyt","Shw00307a"
"3766",9.30461695276404,4.00352413127337,8.1042893213872,2.32410662398196,1.14811016534284,0.494000642438576,"W3181_3766",NA,17,"","P-loop containing nucleotide triphosphate hydrolase","","","","","Dispensable","hypothetical protein","","","","","","","","","","",1,"cyt","Shw04589b"
"3767",34.427082725227,28.0246689189136,36.4693019462424,1.22845635839046,0.94400169150411,0.76844544379334,"W3181_3767",NA,22,"","phosphotransferase enzyme family protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"cyt","Shw00304"
"3768",29.7747742488449,58.4514523165912,28.3650126248552,0.509393232653579,1.04970072259916,2.06068839417234,"W3181_3768",NA,18,"","nucleoside-diphosphate-sugar pyrophosphorylase","","","","","Dispensable","Conserved domain protein","","","","","","","","","","",1,"cyt","Shw00303"
"3769",89.3243227465348,31.2274882239323,76.9907485531784,2.86043892182394,1.16019553550434,0.405600527475883,"W3181_3769",NA,22,"","conserved domain inner membrane protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"IM 5 TM","Shw00302"
"3770",24.1920040771865,65.6577957528833,27.0142977379573,0.368455928192261,0.895525928967412,2.43048316079779,"W3181_3770",NA,22,"","guanylate kinase Gmk","gmk","","Purine conversions","","Expected Essential","Guanylate kinase (EC 2.7.4.8)","CBSS-323097.3.peg.2594; <br>Purine conversions","","","","","","","","2.7.4.8","core",1,"cyt","Shw00301"
"3771",336.827133690058,717.431524324188,336.328006837569,0.469490288996355,1.00148404784122,2.13313048493959,"W3181_3771",NA,22,"","DNA-directed RNA polymerase omega subunit RpoZ","rpoZ","","RNA polymerase","","Dispensable","DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)","CBSS-176299.4.peg.1292; <br>RNA polymerase bacterial","","","","","","","","2.7.7.6","core",1,"cyt","Shw00300"
"3772",136.777869205631,122.507838416965,170.190075749131,1.11648259387368,0.803677115739985,0.719829507553354,"W3181_3772",NA,22,"","bifunctional ppGpp phosphohydrolase/GTP diphosphokinase SpoT","spoT","","Stringent Response (p)ppGpp metabolism","","Expected Essential","GTP pyrophosphokinase (EC 2.7.6.5) (p)ppGpp synthetase II / Guanosine-3-prime5-prime-bis(diphosphate) 3-prime-pyrophosphohydrolase (EC 3.1.7.2)","CBSS-176299.4.peg.1292; <br>CBSS-176299.4.peg.1292; <br>Stringent Response (p)ppGpp metabolism; <br>Stringent Response (p)ppGpp metabolism","","","","","metal","","","3.1.7.2, 2.7.6.5","core",1,"cyt","Shw00299"
"3773",118.168635300103,134.518410810785,124.265769594604,0.87845696799318,0.950934723903523,1.08250575560453,"W3181_3773",NA,22,"","endoribonuclease L-PSP","","","","","Dispensable","Endoribonuclease L-PSP","CBSS-176299.4.peg.1996A","","","","","","","","3.1.27.-","core",1,"cyt","Shw00298"
